id,loss
4,1618.0213623046875
6,1924.793701171875
9,10495.6220703125
12,6418.7080078125
15,877.161376953125
17,2661.0087890625
21,2449.1982421875
28,640.4306640625
32,2446.697021484375
43,3697.804931640625
46,2595.329345703125
50,1123.5184326171875
54,1488.7847900390625
62,2013.48779296875
70,2661.053955078125
71,5504.2353515625
75,1860.4249267578125
77,2516.87060546875
81,2768.894287109375
83,2244.43603515625
87,2143.371337890625
97,2113.318603515625
103,1365.9569091796875
119,1512.411376953125
120,1831.56005859375
127,1326.6988525390625
138,4316.2939453125
141,4642.46142578125
148,1209.6409912109375
150,2805.333984375
151,2242.0458984375
158,1916.1956787109375
160,6763.96923828125
165,3270.606201171875
168,3767.5625
169,5209.93359375
177,3441.21240234375
178,3214.152099609375
184,2080.21484375
194,8578.90625
198,1623.3770751953125
203,4020.339111328125
211,2848.907470703125
217,1385.156982421875
219,1496.0653076171875
221,4258.70361328125
227,2176.0078125
230,1799.9354248046875
235,3927.421142578125
240,655.8792114257812
243,3080.353515625
249,8765.6220703125
253,2977.11181640625
258,1636.3568115234375
261,1723.3544921875
263,4124.587890625
264,3140.32958984375
265,4175.72705078125
268,2038.8489990234375
271,963.805419921875
274,6769.7802734375
275,368.22052001953125
279,2123.184326171875
282,2806.23681640625
286,3299.80517578125
288,1531.1622314453125
294,2414.70849609375
296,984.7195434570312
297,2015.97216796875
300,779.7333374023438
303,12722.9609375
314,1287.298583984375
315,4690.70751953125
321,3295.855224609375
323,4972.36572265625
330,4289.478515625
341,1825.356689453125
342,6416.63671875
352,1862.0364990234375
353,4860.0595703125
360,6347.3271484375
361,2458.66796875
362,4324.76611328125
366,1435.5909423828125
372,3593.1298828125
376,3480.10498046875
377,2337.002685546875
379,1596.5211181640625
380,4119.67529296875
387,2281.12353515625
392,2237.461669921875
394,10190.6865234375
395,1781.9415283203125
397,1636.67138671875
407,7002.03466796875
411,12108.5087890625
416,3009.9140625
417,1727.630126953125
419,4711.5986328125
428,5679.31640625
431,1487.716064453125
436,8121.9775390625
438,1413.9290771484375
445,6699.443359375
446,9946.380859375
455,1488.7972412109375
456,1624.97412109375
461,854.4735107421875
463,1897.6646728515625
464,3904.92626953125
466,1964.676513671875
467,2094.02587890625
470,1259.1484375
475,1371.1337890625
482,3752.77685546875
490,3555.413818359375
496,2199.026123046875
497,4152.0302734375
508,3325.098876953125
510,1934.6611328125
512,2119.57080078125
513,3948.522705078125
523,2015.107421875
531,4671.337890625
532,2687.341552734375
533,1570.84326171875
537,1282.912841796875
544,4977.63818359375
547,3787.44091796875
556,9245.896484375
565,1435.5609130859375
566,1192.2020263671875
571,1732.78173828125
573,1612.1910400390625
574,914.0950317382812
581,2974.963623046875
585,2482.21826171875
589,2021.6905517578125
597,1876.5455322265625
601,4324.162109375
602,1567.368408203125
613,1943.9503173828125
616,1796.2772216796875
619,2116.835205078125
622,2518.5302734375
623,2433.804931640625
629,1746.93359375
634,2037.03955078125
638,931.7548217773438
642,944.5607299804688
643,2164.954345703125
645,1053.7459716796875
648,9203.8857421875
652,1714.7369384765625
664,1293.924072265625
666,2501.229736328125
672,624.646728515625
676,3318.781982421875
678,4943.61376953125
682,1963.26025390625
686,3296.368408203125
688,2078.4072265625
689,1320.1038818359375
690,2093.401611328125
692,12036.8447265625
695,2279.749755859375
697,4759.203125
698,2320.82470703125
706,2612.699951171875
708,1848.88330078125
712,2711.56982421875
715,4539.17431640625
717,1603.457275390625
725,3127.34814453125
729,1659.5244140625
737,1651.95263671875
739,7733.673828125
747,3743.194091796875
753,2441.8994140625
758,3414.016357421875
759,2805.73876953125
763,2069.74169921875
773,4913.94921875
774,2658.08251953125
776,1696.133544921875
788,2707.986083984375
790,3504.69580078125
794,1447.7642822265625
801,3943.157958984375
802,1544.1136474609375
805,1547.7607421875
809,6121.8505859375
812,2236.013427734375
825,2794.16845703125
828,2511.594482421875
830,1463.4622802734375
833,1542.4959716796875
850,6663.87841796875
852,5885.71484375
862,1586.2435302734375
863,1456.3065185546875
864,1622.636474609375
865,3614.785888671875
868,7721.1865234375
872,1719.6416015625
879,7061.8349609375
880,1523.1341552734375
883,1614.33740234375
886,1481.201904296875
923,1715.950439453125
924,2107.15087890625
932,1336.8900146484375
945,6396.64794921875
947,8423.529296875
948,2275.9560546875
955,4016.179443359375
963,4406.828125
979,1204.54248046875
989,1520.628662109375
994,2923.85205078125
995,2182.3486328125
998,1797.58056640625
1000,3682.221435546875
1018,1910.39111328125
1019,2024.54296875
1028,1952.558349609375
1034,1383.2379150390625
1038,1939.40576171875
1040,1650.5941162109375
1042,1414.912353515625
1057,7493.24365234375
1058,2466.728759765625
1063,1423.068359375
1066,5359.33984375
1071,4372.06201171875
1073,3817.984130859375
1074,3279.09521484375
1077,3971.151123046875
1080,10038.984375
1088,1152.44775390625
1096,888.8233032226562
1097,12027.5625
1105,7476.955078125
1115,1896.279296875
1116,3111.4609375
1122,2909.20751953125
1130,5183.16455078125
1133,1079.7379150390625
1137,2238.02734375
1140,2096.87890625
1143,7605.48388671875
1149,6097.3447265625
1150,867.9169921875
1153,798.1705322265625
1157,1603.1689453125
1180,469.32061767578125
1183,1416.2791748046875
1188,1494.4432373046875
1193,1378.93115234375
1200,626.74951171875
1209,4155.591796875
1214,2225.210693359375
1219,2219.69677734375
1223,6776.2431640625
1227,963.501953125
1228,1584.1712646484375
1229,4743.20947265625
1233,1710.0218505859375
1238,6623.1015625
1239,1789.3389892578125
1241,3557.015380859375
1243,2020.96923828125
1244,1605.78173828125
1245,4219.49853515625
1277,3633.056640625
1279,2251.341552734375
1292,9783.765625
1293,2268.357421875
1299,8702.1220703125
1304,3363.3583984375
1313,3714.54443359375
1328,2777.5673828125
1330,1602.1846923828125
1334,1838.7667236328125
1335,1389.172119140625
1336,5357.84326171875
1341,943.7398071289062
1344,1408.2689208984375
1351,1284.0408935546875
1352,4036.821044921875
1354,2226.71142578125
1368,3969.68603515625
1373,1374.013427734375
1375,671.1712036132812
1381,2275.619140625
1384,5029.02783203125
1385,4375.42236328125
1388,5927.09619140625
1401,6182.49365234375
1402,2557.3271484375
1404,1678.0633544921875
1406,1533.0830078125
1409,863.027099609375
1422,1401.2457275390625
1429,3769.388916015625
1433,6165.11572265625
1438,1018.4609375
1444,1152.0341796875
1446,1435.817626953125
1450,1033.995849609375
1451,758.43017578125
1454,2108.99658203125
1458,2527.12744140625
1461,3846.60009765625
1464,5961.1796875
1465,1491.14208984375
1478,2574.572998046875
1479,1858.0074462890625
1480,3114.00732421875
1484,2236.70458984375
1486,1304.348388671875
1488,978.0264892578125
1489,4028.560791015625
1491,1365.799560546875
1507,2508.049560546875
1515,1669.326171875
1519,2924.445556640625
1528,2501.848388671875
1529,1239.9461669921875
1530,4203.5888671875
1532,1386.1776123046875
1541,1417.4130859375
1542,3660.900146484375
1547,1251.700439453125
1549,1265.041748046875
1553,2741.380615234375
1554,3141.138916015625
1555,1833.3204345703125
1559,1625.127197265625
1565,1397.666748046875
1568,1387.189697265625
1576,3899.563720703125
1579,977.6680297851562
1592,1083.3060302734375
1596,3346.2802734375
1605,1024.259521484375
1607,1912.9898681640625
1612,2274.16552734375
1617,3186.94677734375
1619,2414.964599609375
1620,9369.44140625
1624,2513.366455078125
1627,1415.66943359375
1633,2210.675537109375
1636,1334.21142578125
1639,1457.6728515625
1640,6300.5419921875
1644,1316.3792724609375
1646,1900.9052734375
1647,3499.611083984375
1654,1032.29931640625
1655,3790.970947265625
1664,6231.572265625
1665,2386.330810546875
1667,5611.486328125
1669,1219.0687255859375
1678,2554.127685546875
1682,2614.630859375
1689,1069.9007568359375
1690,3158.34716796875
1693,5251.30908203125
1695,1186.096923828125
1705,2296.64697265625
1706,3142.990234375
1708,2343.1962890625
1716,2301.41943359375
1720,9930.4658203125
1722,1837.79052734375
1749,4133.234375
1750,2711.23974609375
1751,5919.46728515625
1760,4595.95361328125
1763,4413.76220703125
1770,2073.77001953125
1777,2552.350830078125
1785,5542.0634765625
1791,1730.1591796875
1794,4262.3974609375
1800,1600.509033203125
1816,1460.2249755859375
1817,1721.5836181640625
1821,2825.12109375
1836,1404.3336181640625
1838,1937.9886474609375
1851,2529.861572265625
1852,3283.785400390625
1854,2876.251708984375
1856,1048.6192626953125
1865,719.6358032226562
1872,1158.35546875
1878,933.4163208007812
1880,937.9281005859375
1881,1752.623291015625
1882,2375.26611328125
1886,869.1845092773438
1892,1724.7056884765625
1894,3005.638427734375
1898,2860.1728515625
1899,3376.656494140625
1902,1041.3782958984375
1903,4700.076171875
1906,1268.179931640625
1910,2235.509765625
1911,2194.245361328125
1914,3760.77099609375
1929,3687.39453125
1932,1633.4609375
1952,1263.71630859375
1959,1450.3973388671875
1960,1656.9140625
1976,5832.48583984375
1980,2993.52978515625
1981,1860.065673828125
1987,2527.330322265625
1994,1830.1224365234375
2000,1437.18798828125
2008,2114.340087890625
2011,3344.01611328125
2012,5112.28662109375
2019,1919.53759765625
2022,4090.079345703125
2024,6997.0478515625
2028,1069.9150390625
2030,3941.234130859375
2031,8189.4912109375
2047,1888.245849609375
2049,946.7402954101562
2050,1501.2547607421875
2051,4276.626953125
2056,1839.115478515625
2057,1480.0377197265625
2059,2598.433349609375
