id,loss
4,1619.373291015625
6,1898.398681640625
9,10496.9736328125
12,6420.06005859375
15,881.9525146484375
17,2659.03662109375
21,2453.989501953125
28,619.5686645507812
32,2448.048828125
43,3699.15673828125
46,2615.092529296875
50,1116.605712890625
54,1479.0828857421875
62,2018.2789306640625
70,2651.35205078125
71,5504.0859375
75,1858.452880859375
77,2490.475341796875
81,2773.685546875
83,2245.787841796875
87,2151.486572265625
97,2121.433837890625
103,1363.98486328125
119,1517.2025146484375
120,1829.5880126953125
127,1319.7861328125
138,4314.32177734375
141,4640.4892578125
148,1217.756103515625
150,2806.207275390625
151,2240.07373046875
158,1920.98681640625
160,6765.3212890625
165,3278.721435546875
168,3841.97900390625
169,5214.724609375
177,3446.003662109375
178,3245.67822265625
184,2088.330078125
194,8583.6962890625
198,1631.4921875
203,4018.366943359375
211,2846.935302734375
217,1383.1849365234375
219,1570.48193359375
221,4266.81884765625
227,2177.359619140625
230,1801.287353515625
235,3935.536376953125
240,653.9070434570312
243,3070.651611328125
249,8776.447265625
253,2975.1396484375
258,1637.708740234375
261,1721.3824462890625
263,4132.703125
264,3148.44482421875
265,4173.7548828125
268,2043.64013671875
271,965.1572875976562
274,6767.80810546875
275,361.3077392578125
279,2135.716796875
282,2814.35205078125
286,3301.156982421875
288,1535.953369140625
294,2434.4716796875
296,986.0714111328125
297,2017.3240966796875
300,787.8485107421875
303,12727.7509765625
314,1292.0897216796875
315,4692.0595703125
321,3281.756591796875
323,4970.3935546875
330,4287.50634765625
341,1826.7086181640625
342,6414.66455078125
352,1851.26171875
353,4858.08740234375
360,6347.177734375
361,2463.459228515625
362,4322.7939453125
366,1433.618896484375
372,3591.15771484375
376,3481.456787109375
377,2335.030517578125
379,1604.63623046875
380,4137.5322265625
387,2285.914794921875
392,2219.923583984375
394,10225.6513671875
395,1779.969482421875
397,1644.7864990234375
407,7003.38671875
411,12121.0400390625
416,3001.91845703125
417,1725.6580810546875
419,4719.7138671875
428,5687.431640625
431,1464.6448974609375
436,8123.32958984375
438,1411.95703125
445,6681.90576171875
446,9935.60546875
455,1490.149169921875
456,1633.0892333984375
461,847.5606689453125
463,1886.889892578125
464,3902.9541015625
466,1972.7916259765625
467,2124.863525390625
470,1258.9989013671875
475,1348.062744140625
482,3736.468994140625
490,3556.765625
496,2203.8173828125
497,4183.556640625
508,3293.1611328125
510,1939.4522705078125
512,2151.096923828125
513,3949.87451171875
523,2013.1353759765625
531,4676.12890625
532,2703.197998046875
533,1572.1951904296875
537,1280.9407958984375
544,4975.666015625
547,3825.73046875
556,9243.923828125
565,1428.648193359375
566,1200.317138671875
571,1713.1497802734375
573,1619.96044921875
574,922.210205078125
581,2998.05078125
585,2490.33349609375
589,2023.04248046875
597,1884.66064453125
601,4328.953125
602,1565.3963623046875
613,1945.30224609375
616,1804.392333984375
619,2124.950439453125
622,2526.6455078125
623,2441.920166015625
629,1746.7840576171875
634,2038.3914794921875
638,933.106689453125
642,945.91259765625
643,2150.855712890625
645,1046.833251953125
648,9189.7861328125
652,1712.764892578125
664,1302.0391845703125
666,2499.257568359375
672,622.674560546875
676,3318.632568359375
678,4948.40478515625
682,1968.0513916015625
686,3282.269775390625
688,2101.494384765625
689,1313.191162109375
690,2101.516845703125
692,12044.958984375
695,2284.541015625
697,4757.23095703125
698,2322.176513671875
706,2596.39208984375
708,1856.9984130859375
712,2739.77197265625
715,4547.28955078125
717,1608.2484130859375
725,3088.64697265625
729,1664.3155517578125
737,1653.3045654296875
739,6668.19384765625
747,3747.9853515625
753,2446.690673828125
758,3422.131591796875
759,2810.530029296875
763,2071.093505859375
773,4899.8505859375
774,2659.434326171875
776,1704.2486572265625
788,2680.87109375
790,3502.7236328125
794,1449.1162109375
801,3951.273193359375
802,1545.465576171875
805,1552.5518798828125
809,6100.98876953125
812,2244.128662109375
825,2798.959716796875
828,2516.3857421875
830,1464.814208984375
833,1550.611083984375
850,6668.66943359375
852,5883.74267578125
862,1584.271484375
863,1454.33447265625
864,1605.0985107421875
865,3612.813720703125
868,7732.01220703125
872,1724.4327392578125
879,7059.86279296875
880,1527.92529296875
883,1612.3653564453125
886,1485.9930419921875
923,1713.9783935546875
924,2115.26611328125
932,1338.241943359375
945,6362.77001953125
947,8428.3193359375
948,2252.988525390625
955,3982.054443359375
963,4488.0078125
979,1202.5704345703125
989,1521.9805908203125
994,2931.96728515625
995,2172.646728515625
998,1795.6085205078125
1000,3687.0126953125
1018,1915.1822509765625
1019,2025.8948974609375
