id,loss
4,1029.9857177734375
6,1029.9857177734375
9,5153.73046875
12,3075.65234375
15,742.3074951171875
17,1226.83837890625
21,1084.5478515625
28,742.3074951171875
32,1437.384521484375
43,1331.139404296875
46,1248.7933349609375
50,1029.9857177734375
54,742.3074951171875
62,1294.952880859375
70,1226.83837890625
71,3075.65234375
75,1226.83837890625
77,1509.766357421875
81,1029.9857177734375
83,1509.766357421875
87,1226.83837890625
97,1587.505126953125
103,1029.9857177734375
119,1084.5478515625
120,1029.9857177734375
127,1029.9857177734375
138,1754.001220703125
141,1029.9857177734375
148,1029.9857177734375
150,2226.95751953125
151,1029.9857177734375
158,1029.9857177734375
160,3075.65234375
165,742.3074951171875
168,2128.96435546875
169,1587.505126953125
177,1539.89599609375
178,3075.65234375
184,1248.7933349609375
194,3075.65234375
198,1029.260986328125
203,3077.90478515625
211,1029.9857177734375
217,742.3074951171875
219,742.3074951171875
221,1587.505126953125
227,742.3074951171875
230,1029.9857177734375
235,960.5853271484375
240,742.3074951171875
243,1248.7933349609375
249,3904.6162109375
253,1710.2845458984375
258,1029.9857177734375
261,1029.9857177734375
263,1710.2845458984375
264,1226.83837890625
265,2544.9951171875
268,1029.9857177734375
271,1331.139404296875
274,3533.8857421875
275,742.3074951171875
279,1342.53564453125
282,1029.9857177734375
286,1819.3585205078125
288,1029.9857177734375
294,1226.83837890625
296,742.3074951171875
297,1248.7933349609375
300,742.3074951171875
303,4059.80419921875
314,1029.9857177734375
315,2575.480712890625
321,1029.9857177734375
323,3075.65234375
330,2139.79443359375
341,1842.365966796875
342,1842.365966796875
352,1029.9857177734375
353,2626.14794921875
360,3413.062744140625
361,1029.9857177734375
362,1842.365966796875
366,742.3074951171875
372,1858.2655029296875
376,1437.384521484375
377,1029.9857177734375
379,742.3074951171875
380,2575.480712890625
387,1029.9857177734375
392,1437.384521484375
394,5153.73046875
395,742.3074951171875
397,1029.9857177734375
407,1661.656494140625
411,2470.3115234375
416,1226.83837890625
417,1248.7933349609375
419,1029.9857177734375
428,2190.988525390625
431,1029.9857177734375
436,3413.062744140625
438,742.3074951171875
445,3075.65234375
446,4242.0263671875
455,1248.7933349609375
456,1029.9857177734375
461,742.3074951171875
463,1029.9857177734375
464,2192.60302734375
466,1509.766357421875
467,1029.9857177734375
470,742.3074951171875
475,1029.9857177734375
482,1029.9857177734375
490,1842.365966796875
496,742.3074951171875
497,2190.988525390625
508,1029.9857177734375
510,742.3074951171875
512,1840.8040771484375
513,2172.883056640625
523,1029.9857177734375
531,3413.062744140625
532,1342.53564453125
533,915.6500244140625
537,960.5853271484375
544,2226.95751953125
547,2626.14794921875
556,3533.8857421875
565,742.3074951171875
566,742.3074951171875
571,1029.9857177734375
573,1324.903564453125
574,742.3074951171875
581,1587.505126953125
585,1294.952880859375
589,1842.365966796875
597,1029.9857177734375
601,1663.22265625
602,742.3074951171875
613,1029.9857177734375
616,742.3074951171875
619,1029.260986328125
622,1842.365966796875
623,1509.766357421875
629,1226.83837890625
634,1029.9857177734375
638,742.3074951171875
642,742.3074951171875
643,1029.9857177734375
645,1029.9857177734375
648,4242.0263671875
652,1029.9857177734375
664,1029.9857177734375
666,1587.505126953125
672,742.3074951171875
676,1084.5478515625
678,2172.883056640625
682,1029.9857177734375
686,2226.95751953125
688,1321.813232421875
689,1029.9857177734375
690,1029.9857177734375
692,3904.6162109375
695,1029.9857177734375
697,2172.883056640625
698,1509.766357421875
706,1294.952880859375
708,1029.9857177734375
712,1840.8040771484375
715,1832.4482421875
717,742.3074951171875
725,1921.61865234375
729,1029.9857177734375
737,960.5853271484375
739,2912.78369140625
747,1921.61865234375
753,1226.83837890625
758,1819.3585205078125
759,1029.9857177734375
763,1029.9857177734375
773,4242.0263671875
774,1248.7933349609375
776,1029.260986328125
788,2128.96435546875
790,1029.9857177734375
794,1029.9857177734375
801,2139.79443359375
802,1321.813232421875
805,742.3074951171875
809,3075.65234375
812,742.3074951171875
825,1331.139404296875
828,742.3074951171875
830,1029.9857177734375
833,742.3074951171875
850,2330.37353515625
852,3075.65234375
862,1029.9857177734375
863,742.3074951171875
864,1416.378662109375
865,1819.3585205078125
868,2626.14794921875
872,1029.9857177734375
879,3904.6162109375
880,1029.9857177734375
883,742.3074951171875
886,1029.9857177734375
923,915.6500244140625
924,1029.9857177734375
932,742.3074951171875
945,3904.6162109375
947,3413.062744140625
948,1029.9857177734375
955,2172.883056640625
963,2498.9921875
979,742.3074951171875
989,1084.5478515625
994,1437.384521484375
995,1248.7933349609375
998,1415.213623046875
1000,2190.988525390625
1018,1029.9857177734375
1019,1842.365966796875
1028,1416.378662109375
1034,1029.9857177734375
1038,1416.378662109375
1040,742.3074951171875
1042,742.3074951171875
1057,3533.8857421875
1058,1248.7933349609375
1063,1029.9857177734375
1066,1248.7933349609375
1071,2192.60302734375
1073,1725.291748046875
1074,1248.7933349609375
1077,1707.765869140625
1080,4349.9560546875
1088,1029.9857177734375
1096,742.3074951171875
1097,3904.6162109375
1105,2615.385498046875
1115,742.3074951171875
1116,1587.505126953125
1122,1725.291748046875
1130,2330.37353515625
1133,742.3074951171875
1137,1842.365966796875
1140,1029.9857177734375
1143,4059.80419921875
1149,4182.0283203125
1150,742.3074951171875
1153,742.3074951171875
1157,1029.9857177734375
1180,742.3074951171875
1183,742.3074951171875
1188,1029.260986328125
1193,742.3074951171875
1200,742.3074951171875
1209,1842.365966796875
1214,1226.83837890625
1219,915.6500244140625
1223,3533.8857421875
1227,742.3074951171875
1228,915.6500244140625
1229,1842.365966796875
1233,1294.952880859375
1238,1248.7933349609375
1239,1029.9857177734375
1241,1819.3585205078125
1243,1029.9857177734375
1244,1029.9857177734375
1245,2139.79443359375
1277,1842.365966796875
1279,1806.28466796875
1292,4242.0263671875
1293,1029.9857177734375
1299,4846.82861328125
1304,2128.96435546875
1313,3077.90478515625
1328,1842.365966796875
1330,1246.52978515625
1334,1029.9857177734375
1335,1029.9857177734375
1336,2455.422607421875
1341,742.3074951171875
1344,1029.9857177734375
1351,742.3074951171875
1352,1248.7933349609375
1354,1342.53564453125
1368,2194.810546875
1373,1029.9857177734375
1375,742.3074951171875
1381,1029.9857177734375
1384,1029.9857177734375
1385,1832.4482421875
1388,3083.52978515625
1401,2226.95751953125
1402,1029.9857177734375
1404,742.3074951171875
1406,1029.9857177734375
1409,742.3074951171875
1422,1029.9857177734375
1429,1842.365966796875
1433,2575.480712890625
1438,742.3074951171875
1444,1029.9857177734375
1446,1029.9857177734375
1450,1029.9857177734375
1451,742.3074951171875
1454,1029.9857177734375
1458,1437.384521484375
1461,1029.9857177734375
1464,2945.508544921875
1465,1029.9857177734375
1478,1029.9857177734375
1479,960.5853271484375
1480,2172.883056640625
1484,1029.9857177734375
1486,742.3074951171875
1488,742.3074951171875
1489,1819.3585205078125
1491,1029.9857177734375
1507,1974.206298828125
1515,1587.505126953125
1519,1248.7933349609375
1528,1587.505126953125
1529,1029.9857177734375
1530,1819.3585205078125
1532,742.3074951171875
1541,1029.9857177734375
1542,1842.365966796875
1547,742.3074951171875
1549,742.3074951171875
1553,1248.7933349609375
1554,1029.9857177734375
1555,1029.9857177734375
1559,1029.9857177734375
1565,1029.260986328125
1568,742.3074951171875
1576,2192.60302734375
1579,742.3074951171875
1592,1029.9857177734375
1596,1587.505126953125
1605,742.3074951171875
1607,1029.9857177734375
1612,1084.5478515625
1617,1029.9857177734375
1619,1710.2845458984375
1620,4242.0263671875
1624,1029.9857177734375
1627,1029.9857177734375
1633,742.3074951171875
1636,915.6500244140625
1639,1029.9857177734375
1640,1342.53564453125
1644,960.5853271484375
1646,1029.9857177734375
1647,1842.365966796875
1654,742.3074951171875
1655,1707.765869140625
1664,3075.65234375
1665,1226.83837890625
1667,4182.0283203125
1669,1029.9857177734375
1678,1029.9857177734375
1682,1248.7933349609375
1689,960.5853271484375
1690,1226.83837890625
1693,2961.3056640625
1695,742.3074951171875
1705,1509.766357421875
1706,1029.9857177734375
1708,1246.52978515625
1716,1141.841796875
1720,4888.767578125
1722,1226.83837890625
1749,2626.14794921875
1750,1842.365966796875
1751,3083.52978515625
1760,1029.9857177734375
1763,1539.89599609375
1770,1248.7933349609375
1777,1029.9857177734375
1785,1707.765869140625
1791,1029.9857177734375
1794,1840.8040771484375
1800,1029.9857177734375
1816,742.3074951171875
1817,1029.9857177734375
1821,1587.505126953125
1836,742.3074951171875
1838,1029.9857177734375
1851,1331.139404296875
1852,2190.988525390625
1854,1029.9857177734375
1856,742.3074951171875
1865,742.3074951171875
1872,742.3074951171875
1878,742.3074951171875
1880,742.3074951171875
1881,1342.53564453125
1882,1342.53564453125
1886,742.3074951171875
1892,1029.9857177734375
1894,1324.903564453125
1898,1842.365966796875
1899,2172.883056640625
1902,742.3074951171875
1903,2945.508544921875
1906,1840.8040771484375
1910,1509.766357421875
1911,1029.9857177734375
1914,1819.3585205078125
1929,1921.61865234375
1932,1029.9857177734375
1952,1029.9857177734375
1959,742.3074951171875
1960,1029.9857177734375
1976,2139.79443359375
1980,1710.2845458984375
1981,1029.9857177734375
1987,960.5853271484375
1994,1029.9857177734375
2000,1342.53564453125
2008,1509.766357421875
2011,1842.365966796875
2012,2544.9951171875
2019,1029.9857177734375
2022,1842.365966796875
2024,2575.480712890625
2028,1029.9857177734375
2030,1832.4482421875
2031,3075.65234375
2047,1226.83837890625
2049,742.3074951171875
2050,742.3074951171875
2051,2139.79443359375
2056,1029.9857177734375
2057,1029.9857177734375
2059,1509.766357421875
2069,1710.2845458984375
2085,1509.766357421875
2089,742.3074951171875
2090,1029.9857177734375
2101,1084.5478515625
2114,1158.927490234375
2115,1029.9857177734375
2118,742.3074951171875
2119,1248.7933349609375
2125,1029.9857177734375
2128,1921.61865234375
2129,1842.365966796875
2132,1084.5478515625
2133,1842.365966796875
2135,1029.9857177734375
2136,1029.9857177734375
2143,1029.9857177734375
2144,742.3074951171875
2145,2084.5185546875
2152,1823.42578125
2160,1029.9857177734375
2166,1029.9857177734375
2169,742.3074951171875
2170,2139.79443359375
2172,1029.9857177734375
2181,1842.365966796875
2183,1029.9857177734375
2185,2172.883056640625
2188,1029.9857177734375
2189,915.6500244140625
2194,1832.4482421875
2202,1029.9857177734375
2208,1710.2845458984375
2227,1226.83837890625
2230,3533.8857421875
2235,1029.9857177734375
2236,960.5853271484375
2244,3075.65234375
2248,742.3074951171875
2252,1226.83837890625
2254,915.6500244140625
2260,2626.14794921875
2263,1029.9857177734375
2274,1029.9857177734375
2277,742.3074951171875
2279,3533.8857421875
2280,6016.8017578125
2283,2275.96337890625
2284,742.3074951171875
2288,4242.0263671875
2292,1198.56689453125
2295,3077.90478515625
2296,1342.53564453125
2299,1248.7933349609375
2315,2733.345458984375
2318,1084.5478515625
2329,4709.2841796875
2337,1029.9857177734375
2340,1029.9857177734375
2342,1029.9857177734375
2347,3533.8857421875
2349,2139.79443359375
2354,960.5853271484375
2361,1294.952880859375
2370,742.3074951171875
2378,1832.4482421875
2382,2544.9951171875
2387,915.6500244140625
2389,1084.5478515625
2394,742.3074951171875
2396,1029.9857177734375
2400,1842.365966796875
2407,1842.365966796875
2414,1029.9857177734375
2415,1029.9857177734375
2421,1029.9857177734375
2427,960.5853271484375
2428,1840.8040771484375
2430,1587.505126953125
2435,1248.7933349609375
2445,2172.883056640625
2446,1029.9857177734375
2447,1029.9857177734375
2449,1029.9857177734375
2451,1029.9857177734375
2458,6227.91796875
2462,4362.849609375
2463,2084.5185546875
2467,1226.83837890625
2471,4182.0283203125
2475,2945.508544921875
2478,1084.5478515625
2483,1248.7933349609375
2485,742.3074951171875
2487,742.3074951171875
2494,742.3074951171875
2497,1392.482421875
2499,742.3074951171875
2503,1029.9857177734375
2513,1416.378662109375
2515,1437.384521484375
2522,1029.9857177734375
2523,742.3074951171875
2528,1226.83837890625
2532,2745.923095703125
2536,742.3074951171875
2538,1587.505126953125
2539,742.3074951171875
2540,2172.883056640625
2545,2544.9951171875
2548,1029.9857177734375
2549,1029.9857177734375
2553,1248.7933349609375
2563,742.3074951171875
2566,1294.952880859375
2574,1029.9857177734375
2575,2190.988525390625
2584,1226.83837890625
2588,3075.65234375
2589,1029.9857177734375
2592,1029.9857177734375
2596,742.3074951171875
2598,1029.9857177734375
2602,742.3074951171875
2603,1509.766357421875
2607,1226.83837890625
2609,1029.9857177734375
2611,2544.9951171875
2627,1029.9857177734375
2628,1029.9857177734375
2630,1248.7933349609375
2633,1226.83837890625
2636,3850.2412109375
2640,742.3074951171875
2641,1029.9857177734375
2657,3075.65234375
2659,742.3074951171875
2662,1029.9857177734375
2663,1029.9857177734375
2667,1509.766357421875
2670,742.3074951171875
2682,1226.83837890625
2694,1707.765869140625
2699,3077.90478515625
2700,2226.95751953125
2703,2470.3115234375
2708,1663.22265625
2714,742.3074951171875
2725,1029.9857177734375
2726,742.3074951171875
2727,1029.9857177734375
2732,1158.927490234375
2733,3075.65234375
2736,3533.8857421875
